,a_mean,a_std,a_range,a_median,a_skew,a_kurtosis,b_dominant_freq,b_total_power,b_band_power_low,b_band_power_mid,b_band_power_high,b_spectral_entropy,b_spectral_flatness,c_avg_time_between_peaks,c_std_time_between_peaks,c_avg_time_between_troughs,c_std_time_between_troughs,c_mean_peak_to_trough_time,c_mean_trough_to_peak_time,c_oscillation_rate,d_slope_magnitude,d_poly_mag_c0,d_poly_mag_c1,d_poly_mag_c2,d_poly_mag_c3,d_poly_peak_c0,d_poly_peak_c1,d_poly_peak_c2,d_poly_peak_c3,d_poly_trough_c0,d_poly_trough_c1,d_poly_trough_c2,d_poly_trough_c3,d_mean_magnitude,d_std_magnitude,d_initial_magnitude,d_final_magnitude,d_mean_peak_to_trough_magnitude,d_mean_trough_to_peak_magnitude,d_initial_peak_to_trough_magnitude,d_final_peak_to_trough_magnitude,d_initial_trough_to_peak_magnitude,d_final_trough_to_peak_magnitude,e_autocorr_lag1,e_autocorr_lagk,e_hurst_exponent,f_early_mean,f_late_mean,f_early_std,f_late_std,f_early_autocorr,f_late_autocorr,f_delta_mean,g_asymmetry_index,g_sharpness_index
Mov. 3 - Cell 48,0.591579523567736,0.06344293092308503,0.38410449887629866,0.595940963362406,0.9620282602080061,3.081546140311201,1.125,0.0040250054841113395,3.478710962049445e-33,7.791214590982059e-06,0.00040746949758976414,0.8571101113806853,0.26996239519371734,2.75,0.9682458365518543,2.7333333333333334,1.0624918300339485,1.3125,1.4375,0.6875,-0.002276424324546205,0.03150849205316196,0.02274092814760607,-0.0010981271840395524,1.3718602974858845e-05,0.602282587455707,0.012411165200559422,-0.0005827741272295476,7.003962503016978e-06,0.5671663428904994,-0.008916116033296832,0.00041917598296517745,-5.073404162189278e-06,0.11781752331492991,0.0797253045775618,0.07198544865573604,0.0884721159936956,0.11869323915237133,0.11694180747748849,0.09891072019013303,0.06649084506489049,0.17529242303163006,0.06484260681590796,-0.37387406122548167,0.12954135855431775,0.3499338069757362,0.6078106354215541,0.5923144821439666,0.08773490171687058,0.034752622128549786,-0.4165891201583534,-0.40259510578104807,-0.015496153277587466,1.0952380952380953,0.3330012576029274
Mov. 3 - Cell 49,0.588316834882663,0.05990766531113222,0.2604673483860047,0.5893465820837644,-0.024164661474583935,-0.46210002693637797,1.125,0.003588928363030634,4.194247434443313e-33,4.0364644138220364e-05,0.00015611837613553067,0.808670081553537,0.20919245378875154,2.588235294117647,1.1910856900774465,2.588235294117647,0.8442764761416073,1.1666666666666667,1.411764705882353,0.75,0.001382561442743855,0.1274477557815223,-0.011370997950470195,0.0007193944665631291,-1.0710142016581523e-05,0.6488061037702253,-0.0034174932029424313,0.00021699163035292801,-3.1536232242886e-06,0.5075227588160822,0.010246035202504764,-0.0006012944843434409,8.780608454363933e-06,0.10828490689790156,0.06011971711243603,0.09781308492640418,0.1384748654379151,0.10843665173397092,0.10812423589500458,0.11539738752809257,0.11319783215250064,0.10056110086318269,0.10825168912284162,-0.5097680263704525,0.0883039439138923,0.3968353782147282,0.5822585863000551,0.5840719340304781,0.06056548212737128,0.05209943534766064,-0.7222543588584261,-0.47894881720099675,0.001813347730422965,1.2100840336134453,0.2522233005756692
Mov. 3 - Cell 5,0.5864967117361276,0.06423560972026553,0.2786008256902355,0.5728713410074964,0.41294946456891574,-0.0790654647117015,1.0625,0.004126213556134271,9.750020343460382e-34,0.00013251410893662141,0.0003874481434116427,0.8465198099294782,0.32498274506914043,2.933333333333333,0.771722460186015,2.8,0.6531972647421808,1.2,1.6875,0.6666666666666666,-0.0009242569668666841,0.14868215238539698,0.00014756521421249163,-0.000165341023126305,3.50653082619316e-06,0.6287099171237055,0.0026209559050164623,-0.00012223902043134282,1.6636387914520467e-06,0.506946193848961,-0.0022767541953590755,0.00026326668059740586,-4.800084168648232e-06,0.12023698527484293,0.06542031320298088,0.16595216824027706,0.12527467661894057,0.12045279418517542,0.12003466442140621,0.14507067499926798,0.10659273875352338,0.14287826103723314,0.11099184950470727,-0.3727154028055244,0.17088398021725773,0.443073673521584,0.573357671270736,0.5990731873485574,0.08565988901581291,0.04834788816430067,-0.49186434007874136,-0.2149068541113134,0.02571551607782141,1.40625,0.2769511591585415
Mov. 3 - Cell 50,0.5910300364283506,0.07212635289645163,0.3346509241346214,0.6058325352803684,0.07475747804389757,-0.07837614922952296,0.9375,0.0052022107821434755,2.139922160430262e-33,5.8013742872941074e-05,0.0006027107614418406,0.8876789247893516,0.35892524874979775,3.230769230769231,0.7994080650317895,3.230769230769231,0.9730085108210399,1.5384615384615385,1.7142857142857142,0.5833333333333334,-0.0022905975427583796,0.24049471131550376,-0.009772558627533234,0.0003868121683876154,-5.483767696042411e-06,0.6857746137478961,0.0027134039522272056,-0.00027645252187108715,4.6151373719544336e-06,0.4562606295302256,0.010899613976773432,-0.0005994423402608882,9.342559699449835e-06,0.1558154871392267,0.06979641112336207,0.21760387007483487,0.09286479947267805,0.15445344866826094,0.15708023714798056,0.1769406612806125,0.10990064151317984,0.1780397248270528,0.129682357066393,-0.25436284107890367,0.12189560556943668,0.4149695161037272,0.5830827768386819,0.6107778927545361,0.08578038293407152,0.05499833373112279,-0.5042044594246462,-0.08815873172488967,0.027695115915854163,1.114285714285714,0.27200644441159405
Mov. 3 - Cell 51,0.5875612733283201,0.0680773061542794,0.3198124950456443,0.5984133207358798,0.019907101475854137,-0.08976698726544097,1.125,0.004634519613223488,1.6183161338253855e-34,3.104353160101941e-05,0.0005601994436756064,0.8329690425070613,0.2746092282071464,3.076923076923077,1.0714144828603167,3.142857142857143,0.9147320339189784,1.5714285714285714,1.5714285714285714,0.6041666666666666,0.0011357349542423932,0.06904612889695041,0.00237468113984876,0.00022880044760244288,-6.166837327260102e-06,0.6450228128259828,-0.003377536100946288,0.00032501282089042097,-5.9986935512155325e-06,0.5315445631927829,0.0016499464437150098,-0.00024503371584753774,4.780700852971446e-06,0.13670907442077274,0.07189327721361387,0.07308451220217628,0.10440389549826716,0.1331765997097934,0.14024154913175207,0.07473417873387024,0.1280334046760548,0.06704073390878845,0.14122145309198217,-0.31989726925960005,0.1989096202207413,0.3687993600566275,0.5949522346554232,0.5937981108104575,0.05261074292851664,0.0619488148703904,0.18723311024745853,-0.4288567046573718,-0.0011541238449657154,1.0,0.2950846364627721
Mov. 3 - Cell 52,0.5901027238779589,0.07132296716244202,0.4187260718012003,0.5942934392547792,-0.39600100898512797,1.76195017790213,0.6875,0.005086965644854781,2.4729475466472214e-33,0.00011801663666519774,0.00023236126197970209,0.826150191703705,0.25979633958309967,3.5,1.7559422921421233,3.4615384615384617,1.598816130063579,2.0,1.4615384615384615,0.5625,-0.0037921478998220047,0.20343638212461568,-0.0027917760806361143,-0.0001611812104106078,3.4236943044583478e-06,0.6859442030252954,0.0024590800002411255,-0.00033552706175191984,5.606071117607817e-06,0.45360859134723575,0.010777208221184173,-0.00042976956314991747,5.501939836248164e-06,0.11755258373870471,0.0922118083726387,0.14341958018486264,0.06264447972302745,0.11108534708835507,0.12401982038905433,0.17089759712858052,0.05495103489794565,0.2379369027546575,0.07638098870014136,-0.2681353314064666,0.324582048517476,0.4026446171899761,0.5979194919884051,0.6018759065131833,0.12813650297726834,0.03163661880151016,-0.3279750761930855,0.1753167529502217,0.00395641452477824,0.7307692307692307,0.4187260718012003
Mov. 3 - Cell 53,0.5906865790700879,0.08991535355486634,0.5176375061326888,0.5885228200299512,-0.11894608747677622,0.861384140328203,1.375,0.008084770804896613,2.8300470571690213e-33,0.00012075273226633894,0.0007897400817802535,0.8203362647330609,0.24235228101669343,2.4705882352941178,0.7759356446042893,2.4705882352941178,0.6056253024110001,1.1111111111111112,1.3529411764705883,0.75,-0.002699902583485824,0.09395901576384186,0.027176660372685246,-0.0014836346507488749,2.0432334998471302e-05,0.5768688539869312,0.02611133802901874,-0.001353618855263407,1.8762607988383703e-05,0.4863990182524476,-0.002127207633380758,0.00019128802841545308,-2.627837605187123e-06,0.16767890082627174,0.08978079131823223,0.13133416602215417,0.0851734970716634,0.1652192211621984,0.17028326752940823,0.1632048664448544,0.11264865744995838,0.1868336614812863,0.13023296005164675,-0.4886524659980599,0.22159794236360916,0.40918570831710444,0.5890175057470526,0.5997328397188283,0.08096296651151044,0.05481813644413446,-0.4501964922463352,-0.5582960611490889,0.010715333971775709,1.2176470588235295,0.40224226102866345
Mov. 3 - Cell 54,0.5870117415550999,0.07431844659100621,0.4170785476935734,0.576158890738515,0.4750931612706798,0.9335442563547729,1.1875,0.00552323150370024,6.553511616317677e-35,9.504972738988345e-05,0.0006913823372798481,0.8501481631232921,0.27756242584077034,2.5,0.6871842709362768,2.4705882352941178,0.7759356446042893,1.2222222222222223,1.2777777777777777,0.7708333333333334,-0.0006124119811550733,0.05345146729484635,0.016619080447475294,-0.0008787501564831034,1.2287449355953759e-05,0.6565257446503798,0.003931020815471771,-0.00027731730192261876,4.19386139826768e-06,0.5595714345882554,-0.0047702052718379285,0.0002169220405418158,-2.725249077399986e-06,0.11841891960410861,0.08229412917449745,0.06813908331387301,0.11155030804487383,0.12098328218890991,0.1158545570193073,0.09891214847284446,0.12748637239757962,0.07473346459251455,0.11210019688877178,-0.32145036586644926,0.13414367755912548,0.4335569558043049,0.5956114585408806,0.5926442012078987,0.053250392651029654,0.054934584148261585,-0.1770745635938224,-0.6800153033210559,-0.0029672573329818652,1.0454545454545452,0.3478396866919044
Mov. 3 - Cell 55,0.5828904764251227,0.08037978626740143,0.48796279037880214,0.5909962486154585,-0.5830995138767077,2.453791249375535,1.375,0.006460910040393135,2.9544300327440304e-33,9.012596724886665e-05,0.0006608707145230146,0.8516669590795213,0.2921728968541659,2.857142857142857,0.9147320339189784,3.0,1.0954451150103321,1.4,1.6,0.6458333333333334,-0.0033863972271648357,0.046439811778349604,0.026539123266839684,-0.0011753064808020452,1.308420409841949e-05,0.6126873199500565,0.011116164261187778,-0.00044119401821344557,4.104073949073115e-06,0.5138960411380044,-0.007218187384603893,0.0003886383012845106,-4.679078134063214e-06,0.14666356729318292,0.10110110445172225,0.14396946902876065,0.06099624147404492,0.14386106237096363,0.14946607221540223,0.11484607040148316,0.08572338591556139,0.15166291385384242,0.06704001976743279,-0.40413073993107795,0.06993975447736756,0.4524368316224876,0.5901714153496115,0.5802802719164626,0.06468814055923386,0.044160346141111244,-0.2853024053204861,-0.23927518087728245,-0.009891143433148897,1.142857142857143,0.48796279037880214
Mov. 3 - Cell 56,0.5901370919307026,0.09678078694365419,0.46323278937186274,0.5967668678402867,0.1971778635599026,-0.22422789182760905,1.125,0.009366520721432984,1.285290747608426e-33,0.00018637344039948924,0.00044782739573228085,0.8129446785582514,0.2526581904298201,3.0,0.8944271909999159,3.0,0.9258200997725514,1.5333333333333334,1.4666666666666666,0.6458333333333334,-0.00417577922269721,0.3326354355701815,-0.010109200931681751,0.00018014107025177814,-1.2485851269536285e-06,0.7450040544368711,0.001386043731023854,-0.00031675251302435597,5.6412146607668085e-06,0.45117423030779424,0.005019331111582974,-0.00021230995632516073,3.2413365827989576e-06,0.19034880806237023,0.09934455535644403,0.32310897154360946,0.15221208855638466,0.18979934770328566,0.1908982684214548,0.30827268487869947,0.11649502279182138,0.3137672884695451,0.13682662718893254,-0.2650238444078211,0.1439345365904043,0.3577633294034991,0.6063270067550631,0.5964358633219142,0.13387084121455786,0.06387123691944487,-0.2723100637464602,-0.5539749922258127,-0.009891143433148897,0.9565217391304347,0.37586259349003015
Mov. 3 - Cell 57,0.5854662503936705,0.0825199759950048,0.46158526526423593,0.584401867336817,-0.6301480858982696,1.5702705193387283,1.0625,0.006809546438216167,4.976656474350628e-33,9.833813518572403e-05,0.00027657274081582,0.8364611210842081,0.25713756602567656,3.0,0.9660917830792959,3.0,0.9258200997725514,1.4,1.6,0.6458333333333334,-0.002119396183621856,0.15777848594215924,0.01218207841693859,-0.000762170917998166,1.0944987872376062e-05,0.6275920838419139,0.008125240317844258,-0.0003541601097597119,4.191273795899545e-06,0.4615047706897783,-0.001957797628645182,0.0002842336614158825,-4.7778100698370644e-06,0.16776423051625994,0.0823716012871811,0.1247397847435125,0.1599048192401107,0.16792905434115818,0.16759940669136167,0.17749197840722195,0.1346277859546963,0.20716455173704174,0.12308868992910715,-0.5103420660612927,0.12781180340928305,0.33571665917935734,0.5604979850501648,0.5873689104273921,0.12681615356945383,0.057010991927373446,-0.5088710858641997,-0.4470080552904872,0.02687092537722735,1.142857142857143,0.4137770722061185
Mov. 3 - Cell 58,0.5855005738125795,0.06711925809274598,0.3527844014388519,0.584401867336817,-0.39360220011017694,1.2346363226035848,0.8333333333333333,0.004504994806920645,2.1458663886536793e-32,0.00043066907286551885,0.0012206055899433967,0.8742398857800074,0.2817831568580131,3.2,0.9797958971132712,3.2,0.9797958971132712,1.4545454545454546,1.7,0.6111111111111112,-0.0012820498491473464,0.24040400102623669,-0.02509888932529978,0.0013428488555334247,-1.9935624861389263e-05,0.5526895896904004,-0.007199009590549274,0.000801865670062123,-1.3896531501831152e-05,0.2151558139763635,0.02791543003225314,-0.0008583956450218547,9.172665842495102e-06,0.11421885025078092,0.07366861683035045,0.07747862396387013,0.021429239660839983,0.11000120560045233,0.11885825936614243,0.09945989489267526,0.07583109985624333,0.11374700685504287,0.09176716420894915,0.11298293857910467,0.22386696673113107,0.5000501060438286,0.5598385469223006,0.6109428594077055,0.076439222977703,0.0498454749156459,0.28774939215752415,0.20384977117135702,0.051104312485404924,1.16875,0.18298872442213465
Mov. 3 - Cell 6,0.5899997089873976,0.04985742037985243,0.2472785858287218,0.5918189394572383,0.30402772267960976,0.18575275110271283,1.25,0.0024857623669333243,3.478710962049445e-33,5.4362243174449495e-05,0.00013035970483740467,0.798291539846365,0.24611767098830584,2.7333333333333334,0.7717224601860151,2.7333333333333334,0.679869268479038,1.3125,1.4,0.6666666666666666,0.00013054048824095562,0.20175374649951663,-0.014238134652333657,0.0004545451971729251,-3.9122940353939545e-06,0.7226883616350327,-0.011931202386833203,0.00043446491585959803,-4.569643491457822e-06,0.47398109477547395,0.008696859189722496,-0.00026331656887720395,2.1022734661934774e-06,0.09444496392468874,0.046382029802886124,0.13188262658334068,0.14397018317011637,0.09839671694935956,0.09022976069837314,0.13408075367622121,0.11319854629385635,0.09231776719420291,0.10056038672182699,-0.4265355369732405,0.3195589669351379,0.42454716366872663,0.5923144821439666,0.5878635961444937,0.06182332290533633,0.0546212979749446,-0.30236772014850316,-0.7059667553049723,-0.004450885999472964,1.0666666666666667,0.2472785858287218
Mov. 3 - Cell 7,0.5900683558252153,0.06919664193391131,0.324759352216659,0.5901724865616451,-0.7036724492817031,0.4064571585980987,1.0625,0.0047881752549299335,2.6214046465270707e-34,1.7549704957737216e-05,0.00017226535934833487,0.8129520403537746,0.22582761330788506,2.75,0.75,2.75,0.75,1.375,1.3529411764705883,0.7083333333333334,-0.0015303229707986149,0.11068188243759892,0.004335754150782697,-9.951701432114979e-05,-5.921004821834946e-07,0.662003156445087,-0.000958523942657713,7.198401498963933e-05,-1.612100890752437e-06,0.5520162521358046,-0.0059533751628198074,0.00022257109928465436,-1.951705423715687e-06,0.12448840698630206,0.07495658049567079,0.1274870865389354,0.04780533649269466,0.12508167991755953,0.12393003246276561,0.1099020697958913,0.05604938430303016,0.10330768851724977,0.055499495459132166,-0.32835630306413105,0.14085955335411987,0.3236555663672419,0.5876986294913242,0.5835772483133768,0.052371410920038816,0.04037367527740007,-0.5949202034614663,-0.5064955648885492,-0.00412138117794747,0.983957219251337,0.30992306555174925
Mov. 3 - Cell 8,0.5848823952015414,0.0820970805581751,0.43520988257373683,0.5876990579761376,0.027239741444352355,0.22910022795448715,1.1875,0.0067399306361754915,2.260292781954464e-34,1.4582905562350865e-05,0.0004668692258519746,0.8033043414066803,0.2411792447432749,2.8666666666666667,0.8844332774281065,2.8125,0.8816709987291178,1.3125,1.5,0.6875,-0.004400851091980106,0.24099667565016392,0.002363489844421999,-0.00046474957309550766,7.612674593299606e-06,0.6828205372828487,0.004990621514319553,-0.0003927872105542451,5.818226110369724e-06,0.4127478038201373,0.006779851748475934,-7.781323667630603e-05,-2.672087155178827e-07,0.14970623348994455,0.08564118470721192,0.24892753821906,0.13627602420367887,0.14568791629977657,0.15372455068011254,0.19727226567772368,0.10385614907843632,0.2220008384019516,0.07583181399759908,-0.4712396586541957,0.272187913436486,0.3398700969696137,0.5649490852920446,0.585225843633037,0.11240953590917835,0.04816913006121487,-0.5484681940050516,-0.8066255764077122,0.020276758340992407,1.1428571428571428,0.3610241644010531
Mov. 3 - Cell 9,0.5861531204763609,0.046284717313776806,0.21595634596720803,0.5918210818813054,0.02449712519487591,-0.2799998368583596,1.5,0.00214227505681623,4.194247434443313e-33,4.4523157366446114e-05,0.00016666841086930372,0.8669850597586167,0.31391873871333664,2.5294117647058822,0.6960093862470137,2.5,0.7905694150420949,1.3529411764705883,1.1764705882352942,0.7291666666666666,-0.0012406614190972644,0.20777698743089573,-0.020352422198653464,0.0009120875263783347,-1.2249737914481303e-05,0.6602128468074934,-0.007211352541735685,0.0003851121464516683,-5.773562037641303e-06,0.47381300234762574,0.009314420646249617,-0.0003402995935442321,3.839205113580671e-06,0.07927441641943722,0.05026920110830331,0.08627113233539214,0.03736744643761299,0.07990473018248286,0.0786441026563916,0.13023296005164664,0.05220301896116716,0.1329809759884251,0.03297047811049625,-0.3654543710053236,0.16755890959947745,0.41950156491809093,0.5796208337885984,0.5824233387108178,0.06127635980658704,0.025656114501331848,-0.7088088176347481,0.20449284149070937,0.00280250492221934,0.8695652173913043,0.21595634596720803
